Name,ID,GND
REICHMANN - Heymann - Dr. - hebr. Heyum Arje-Löb ,1463,NA
REIK - Israel ,1464,NA
REIMANN - Salomon - Dr. ,1465,NA
REINGANUM - Isack ,1466,NA
REINGANUM - Moses ,1467,NA
REINDORF - Isaak ,1468,NA
Reinhold ,1469,NA
REINIGER - Jesaias ,1470,NA
REINIZ - Nathan-Feitel ,1471,NA
REIS - Abraham - englisch A. RICE ,1472,http://d-nb.info/gnd/136901018
REISNER - Jonas ,1473,NA
REISS - Alexander ,1474,NA
REISS - Moses ,1475,NA
REISS - Seligmann - eigentlich Pinchas R. ,1476,NA
RICHEN - Löb Herz - auch L. RICHHEIMER ,1477,NA
RICHTER - Emanuel Kalman ,1478,NA
RIS - Abraham ,1479,http://d-nb.info/gnd/1050572866
RIS - Raphael ,1480,NA
RITTER - Immanuel Heinrich - Dr. ,1481,http://d-nb.info/gnd/104291524
ROKEACH - Eleazar ,1482,NA
ROMANN - Philipp - Dr. ,1483,NA
RONSBURG - Bezalel - bürgerlich Daniel ROSENBAUM ,1484,http://d-nb.info/gnd/141602147
ROOS - Kaufmann ,1485,NA
ROOS - Löb Moses - bürgerlich Leopold R. ,1486,NA
ROSENAU - Abraham ,1487,NA
ROSENBACH - Aron ,1488,NA
ROSENBACHER - Aron ,1489,NA
ROSENBAUM - Elias Raphael ,1490,NA
ROSENBAUM - Emmanuel-Männlein ,1491,NA
ROSENBAUM - Izik Löb ,1492,NA
ROSENBAUM - Jona ,1493,NA
ROSENBAUM - Mendel ,1494,http://d-nb.info/gnd/1078125384
ROSENBAUM - Seckel - gen. Reb Seckel DELEM ,1495,NA
ROSENBERG - Jacob Moses - Dr. ,1496,NA
ROSENBERG - Meyer ,1497,NA
ROSENBERG - Samuel ,1498,NA
ROSENFELD - Abraham ,1499,NA
ROSENFELD - Ascher ,1500,NA
ROSENFELD - Baruch ,1501,NA
ROSENFELD - Isidor - Dr. ,1502,NA
ROSENFELD - Moses Jehuda ,1503,NA
ROSENFELD - Samson Wolf ,1504,http://d-nb.info/gnd/121034909
ROSENSTEIN - Elchanan ,1505,NA
ROSENSTEIN - Michael - Dr. ,1506,http://d-nb.info/gnd/102246955
ROSENSTEIN - Samuel-Sanwil ,1507,NA
ROSENSTRAUCH - Wilhelm - hebr. Menachem Seev-Wolf ,1508,NA
ROSENTHAL - Ferdinand - Dr. ,1509,http://d-nb.info/gnd/127866418
ROSENTHAL - Leeser ,1510,http://d-nb.info/gnd/172812348
ROSENTHAL - Salomon ,1511,NA
ROSINSKI ,1512,NA
RÖSSLER - Moses Löb ,1513,NA
ROTH - Herrmann ,1514,NA
ROTH - Louis - Dr. ,1515,NA
ROTHENHEIM - Wolf ,1516,NA
ROTHSCHILD - Callmann ,1517,NA
ROTHSCHILD - David - Dr. ,1518,http://d-nb.info/gnd/117723231
ROTHSCHILD - Raphael ,1519,NA
ROTHSCHILD - Salomon-Salman ,1520,NA
ROTHSTEIN - Salkind ,1521,NA
RUBERT - Moses Menachem-Mendel ,1522,NA
RUBIN - Samuel-Aron ,1523,NA
RÜLF - Isaak - Dr. ,1524,http://d-nb.info/gnd/116697296
SAALSCHÜTZ - Levin Joseph ,1525,http://d-nb.info/gnd/116713054
SACHS - Dob ,1526,NA
SACHS - Jakob David ,1527,NA
SACHS - Jakob Hirsch ,1528,NA
SACHS - Markus ,1529,NA
SACHS - Michael - Dr. ,1530,http://d-nb.info/gnd/119044595
SACHS - Moritz ,1531,NA
SACHS - Moses ,1532,http://d-nb.info/gnd/1021369152
SACHS - Moses ,1533,NA
SACHS - Salomon ,1534,NA
SACHS - Simon - Dr. ,1535,http://d-nb.info/gnd/130139262
SAFT - Chaim ,1536,NA
SALFELD - Sigmund - Prof. Dr. ,1537,http://d-nb.info/gnd/139064516
SALINGER - Michael ,1538,NA
Salomon (Schlome-Salman) ,1539,NA
Salomon ,1540,NA
Salomon ,1541,NA
Salomon b. Seev ,1542,NA
SALOMON - Gotthold - eigentlich Salman Liepmann ,1543,http://d-nb.info/gnd/11676712X
SALOMON - Ludwig-Löb ,1544,NA
SALOMON - Moses ,1545,NA
SALOMON - Nathan ,1546,NA
SALVENDI - Adolf - Dr. - hebr. Jakob Arje-Löb ,1547,NA
SALZER - Moses - Dr. ,1548,NA
SAMMTER - Ascher - Dr. ,1549,http://d-nb.info/gnd/137492383
SAMOTSCH - Hirsch (hebr. Zwi-H.) ,1550,NA
SAMST - Emanuel-Mendel - gen. M. BASS ,1551,NA
SAMST - Samuel (oder Salomon?) - später S. BASS ,1552,NA
SAMTER - Moses Gabriel ,1553,NA
SAMTER - Salomon ,1554,NA
SAMTER - Tobias ,1555,NA
Samuel-Sanwil ,1556,NA
SÄNGER - Jonas ,1557,NA
SÄNGER - Max - Dr. ,1558,http://d-nb.info/gnd/142007102
SARAHSON - Chajim Jechiel ,1559,NA
SARNER - Ferdinand Leopold - Dr. ,1560,NA
SAUEL - Judas ,1561,NA
[SCHACH -] Aron b. Moses - bürgerlich A. MOSESSOHN - gen. Minh. ath ’Aharon ,1562,NA
[SCHACH -] Aron b. Elieser - bürgerlich A. LAZARUS ,1563,NA
[SCHACH -] Lazarus b. Aron - bürgerlich L. AARON - L. ARENS oder L. SCHLESINGER ,1564,NA
[SCHACH -] Meyer b. Aron - bürgerl. M. ARENS ,1565,NA
[SCHACH -] Moses b. Elieser - bürgerlich Moises LAZARUS ,1566,NA
SCHACHNE ,1567,NA
SCHÄFER - Elieser Josef Jakob - auch Jakob IRITZ ,1568,NA
SCHAK - Nathan ,1569,NA
SCHALLINGER - Samuel Hakohen ,1570,NA
SCHAMES - Jakob ,1571,NA
SCHEIE - Nathan-Nata ,1572,NA
SCHEUER - Feitel ,1573,NA
SCHEUER - Herz - hebr. Abraham-Naftali-Herz ben David - bürgerlich David S. ,1574,http://d-nb.info/gnd/1019716401
SCHEUER - Löb (hebr. Juda-L.) ,1575,NA
SCHEUER - Michel ,1576,NA
SCHEUER - Tewele - hebr. Jakob-Moses-David b. Michael ,1577,NA
SCHICK - Abraham ,1578,NA
SCHICK - Lazar - Dr. ,1579,NA
SCHIDLOFF - Isak ,1580,NA
SCHIDLOFF - Jakob ,1581,NA
SCHIFF - Mayer ,1582,NA
SCHIFF - Tewele ,1583,NA
SCHIFFMANN - Moses ,1584,NA
SCHLANK - Hirsch (hebr. Zwi-H.) - auch H. SCHÖNLANK ,1585,NA
SCHLANK - Mordechai - auch M. SCHÖNLANK ,1586,NA
SCHLENKER - Seligmann - Dr. ,1587,http://d-nb.info/gnd/115357378
SCHLESINGER - D ,1588,NA
SCHLESINGER - Gottschalk - hebr. Eliakim b. David ,1589,NA
SCHLESINGER - Maier - Dr. ,1590,NA
SCHLESINGER - Naftaly ,1591,NA
SCHLESSINGER - Wolf ,1592,http://d-nb.info/gnd/130654531
SCHLOSS - Aron ,1593,NA
SCHLOSS - Levi Joseph ,1594,NA
Schmarje b. Nathan ,1595,NA
SCHMELKES - Samuel ,1596,NA
SCHMIEDL - Adolf - Dr. ,1597,http://d-nb.info/gnd/126792437
SCHMIEDL - Juda ,1598,NA
SCHNAITTACH - Joseph - bürgerlich Joseph MAYER ,1599,http://d-nb.info/gnd/1026545137
SCHNAITTACH - Nathan ,1600,NA
SCHNAITTACHER - Bär Hajum ,1601,NA
SCHNEIDEMÜHL - Hirsch (hebr. Zwi-H.) ,1602,NA
SCHNITZLER - Salomon Wolff ,1603,NA
SCHOCHET - Löb (hebr. Jakob Arjeh-L.) ,1604,NA
SCHÖPFLICH - Anselm-Anschel - franz. A. CHŒPPLÉ oder A. LÉVI ,1605,NA
SCHOTT - Leopold (hebr. Juda-Löb) ,1606,http://d-nb.info/gnd/1012303861
SCHOTTEN - Hillel ,1607,NA
None,1608,NA
SCHOTTEN - Samuel ,1609,NA
SCHOTTEN - Samuel - genannt S. FRANKFURTER ,1610,NA
SCHREIBER - Benjamin ,1611,NA
SCHREIBER - Josef Löwy ,1612,NA
SCHREIBER - Meier ,1613,NA
SCHREIBER - Salomon ,1614,NA
SCHRÖTTER - David ,1615,NA
SCHRÖTTER - Elieser ,1616,NA
SCHRÖTTER - Israel Chaim - bürgerlich Josef Joachim S. ,1617,NA
SCHÜLER - Israel-Eisle ,1618,NA
SCHÜLLER - Aron - bürgerlich A. SCHILLER ,1619,NA
SCHÜLLER - Josef ,1620,NA
SCHULMANN - David Lewin ,1621,NA
SCHWAB - Aron ,1622,NA
SCHWAB - Emanuel ,1623,NA
SCHWAB - Isaak ,1624,NA
SCHWAB - Löb ,1625,NA
SCHWAB - M. L ,1626,NA
SCHWAB - Wolf - gen. W. FELLHEIMER oder FEHLHEIM ,1627,NA
SCHWABACHER - Jakob Samuel ,1628,NA
SCHWABACHER - Simeon Löb - Dr. ,1629,http://d-nb.info/gnd/127289925
SCHWARZ - Adam ,1630,NA
SCHWARZ - Hayum ,1631,http://d-nb.info/gnd/12321419X
SCHWARZ - Heinrich ,1632,NA
SCHWARZ - Israel - Dr. ,1633,http://d-nb.info/gnd/1011578166
SCHWARZKOPF - Abraham ,1634,NA
SCHWARZKOPF - Benedikt ,1635,NA
SCHWARZKOPF - Salomon ,1636,NA
SCHWARZSCHILD - Aron Moses ,1637,NA
SCHWARZSCHILD - Moses ,1638,http://d-nb.info/gnd/1017993416
SCHWARZSCHILD - Moses ,1639,NA
SCHWARZSTEIN - Israel - Dr. ,1640,http://d-nb.info/gnd/133122948
SCHWERIN - Eliakim-Götz ,1641,NA
SECKENDORF - Salomon ,1642,NA
SEELINGER ,1643,NA
SEEV - Nehemias ,1644,NA
SEGALL - Benjamin Sebulon ,1645,NA
SEKELSOHN - M ,1646,NA
SEKELSSOHN - A ,1647,NA
SELIG - Ruben ,1648,http://d-nb.info/gnd/1035149958
SELIG - Samson ,1649,NA
SELIGMANN - Aaron ,1650,NA
SELIGMANN - Joel ,1651,NA
SELIGMANN - Löb ,1652,NA
SELIGMANN - Ludwig ,1653,NA
SELIGSBERG - Marx Hayum - Dr. - später auch Max Heinrich SELIGSBERGER ,1654,http://d-nb.info/gnd/130138282
SELKA - Israel Hirsch ,1655,NA
SELZ - Elkan ,1656,http://d-nb.info/gnd/1018813330
SELZ - Hayum ,1657,NA
SEMNITZ - Jechiel Zwi ,1658,NA
SEMO - Abraham ,1659,NA
SEMO - Sabbatay ,1660,NA
SICHEL - Leopold-Lemle ,1661,NA
SILBER - J ,1662,NA
SILBER - Jakob ,1663,NA
SILBERKRON - Jakob ,1664,NA
SILBERMANN - Lasar - Dr. h. c. ,1665,http://d-nb.info/gnd/1023061880
SILBERSTEIN - Michael - Dr. ,1666,http://d-nb.info/gnd/1027647871
Simon b. Jona ,1667,NA
SINGER - Jakob ,1668,NA
SINGER - Löb ,1669,NA
SINGER - Moritz ,1670,NA
SINGER - Moses ,1671,NA
SINZHEIM - Josef-David - gen. Yad Dawid - franz. J.-D. SINTZHEIM ,1672,http://d-nb.info/gnd/131525301
SKAG - Hirsch Hakohen ,1673,NA
SKUTSCH - Pinkus ,1674,NA
SKUTSCH - Eisik ,1675,NA
SOBERNHEIM - Isaak Rafael - Dr. ,1676,NA
SOFER - Moses - auch M. SCHREIBER - postum gen. H. atham-Sofer ,1677,http://d-nb.info/gnd/120148552
SOFER - Nachum ,1678,NA
SONDHEIMER - Hillel - Dr. ,1679,http://d-nb.info/gnd/1012560457
SONNENTHEIL - Emanuel ,1680,NA
SONNESCHEIN - Salomon Hirsch - Dr. ,1681,http://d-nb.info/gnd/1053291213
SONTHEIM - Moses Tobias ,1682,http://d-nb.info/gnd/105315030X
SONTHEIMER - Hillel Wolf ,1683,NA
SOPHAR - Wolf - Dr. (Ze’ev-W. - auch Wilhelm S.) ,1684,NA
SPEYER - Michel ,1685,NA
SPEYER - Samuel - Dr. ,1686,NA
SPIRO - Benjamin-Wolf ,1687,NA
SPIRO - Elias ,1688,NA
SPIRO - Elieser - auch Leiser LISSER ,1689,NA
SPIRO - Jacob Cohen ,1690,NA
SPIRO - Joachim ,1691,NA
SPIRO - Joseph-Joske ,1692,NA
SPIRO - M. L ,1693,NA
SPIRO - Moses Joseph ,1694,NA
SPITZ - Abraham Löb ,1695,NA
SPITZ - Aron Halevi ,1696,NA
SPITZ - Isak ,1697,NA
SPITZ - Moises ,1698,NA
SPITZ - Zacharias ,1699,NA
SPITZER - Salomon-Salman ,1700,http://d-nb.info/gnd/140525483
STAADECKER - Zacharias Issaschar ,1701,NA
STADTHAGEN - David - Dr. ,1702,http://d-nb.info/gnd/1033346055
STADTHAGEN - Ephraim ,1703,NA
STAMPFEN - Koppel ,1704,NA
STARK - M ,1705,NA
STEG - Samuel Gerson ,1706,NA
STEIN - Abraham ,1707,http://d-nb.info/gnd/134096568
STEIN - Abraham - Dr. ,1708,http://d-nb.info/gnd/137371438
STEIN - Alexander - Dr. ,1709,http://d-nb.info/gnd/1047742721
STEIN - Jakob ,1710,NA
STEIN - Leopold - Dr. ,1711,http://d-nb.info/gnd/117243027
STEIN - Menachem Levi ,1712,NA
STEIN - Wilhelm ,1713,NA
STEINACHER - Wolf ,1714,NA
STEINBACH ,1715,NA
STEINER - Samuel ,1716,NA
STEINHARDT - Akiba ,1717,NA
STEINHARDT - Jakob ,1718,NA
STEINHARDT - Löb ,1719,NA
STEINHARDT - Menachem-Mendel ,1720,NA
STEINSCHNEIDER - Daniel - auch D. PROSNITZER oder D. PROSSTITZ ,1721,http://d-nb.info/gnd/1053485433
STEPPACHER - Baruch Löb ,1722,NA
STERN - Abraham ,1723,NA
STERN - Abraham ,1724,NA
STERN - Anschel ,1725,http://d-nb.info/gnd/1059120658
STERN - Ignaz ,1726,NA
STERN - Joachim ,1727,NA
STERN - Moritz - Dr. ,1728,NA
STERN - Moses ,1729,NA
STERN - Wilhelm - Dr. - englisch William S. ,1730,NA
STERNBERG - Jakob ,1731,NA
STERNBERG - Wolf ,1732,NA
STÖSSEL - Michael H. ,1733,NA
STÖSSEL - Moritz ,1734,NA
STÖSSEL - Aron Moses ,1735,NA
STÖSSELS - Ascher ,1736,NA
STRASSER - Eleasar ,1737,NA
STRAUS - Samuel ,1738,NA
STRAUSS - Isaac ,1739,NA
STREUSAND - Nochem - auch N. STREISAND ,1740,NA
STRUCK - Salomon Michael ,1741,NA
SULZBERGER - Abraham Hirsch ,1742,NA
SÜSKIND - Samuel - Dr. ,1743,http://d-nb.info/gnd/1053243197
SÜSSKIND - Lemle ,1744,NA
SÜSSKIND - Moses ,1745,NA
SUTRO - Abraham ,1746,http://d-nb.info/gnd/102688850
SUTTO - J ,1747,NA
SYNEK ,1748,NA
TAUBER - Aron ,1749,NA
TAUBER - Jakob - Dr. ,1750,http://d-nb.info/gnd/139753990
TAUBER - Löb ,1751,NA
TAUBER - Moritz ,1752,NA
TAUBER - Moses ,1753,NA
TAUSSIG - Chaim ,1754,NA
TELTSCHER - Hirsch (hebr. Zwi-H.) ,1755,NA
TENDLAU - Abraham ,1756,NA
TENDLAU - Heyum ,1757,NA
TEOMIM - Jakob - bürgerlich Jak. ZWILLINGER ,1758,http://d-nb.info/gnd/-
TEOMIM - Isaak-Joseph - gen. Peri Megadim ,1759,http://d-nb.info/gnd/136502156
TEOMIM - Josua Feibel ,1760,NA
TEOMIM - Löb (hebr. Arje-Juda-L.) - gen. L. LISSER - bürgerlich Löbl ZWILLINGER ,1761,NA
TEOMIM - Samuel ,1762,NA
TEOMIM-SCHNAPPER - Sußmann ,1763,NA
TEOMIM-FRÄNKEL - Baruch - gen. Baruch T. a‘am ,1764,http://d-nb.info/gnd/141534001
TEWELES - Ephraim Löw Katz ,1765,NA
TEWELES - Juda ,1766,NA
THALHEIMER - Faust Löw ,1767,NA
THALMANN - Gumbel ,1768,NA
THEUMANN - Aron Hakohen ,1769,NA
THOCKUS - M ,1770,NA
THORNER - Moses Elieser - auch Samuel Liebmann Th. ,1771,http://d-nb.info/gnd/-
THORSCH - Leopold ,1772,NA
TICHÝ - Abraham ,1773,NA
TIETZ - Hermann - Dr. ,1774,NA
TIKTIN - Abraham - gen. Pätah. ha-Bayith ,1775,http://d-nb.info/gnd/142368725
TIKTIN - Abraham - niederländ. Abr. Izak VAN DEEN ,1776,NA
TIKTIN - Gedalja ,1777,NA
TIKTIN - Salman ,1778,http://d-nb.info/gnd/1070408174
TINTNER - Birch Abraham ,1779,NA
TINTNER - Moritz - Dr. ,1780,NA
TOFF - Jakob ,1781,NA
TOFF - Hirsch - auch Jonas T. oder Hirsch REINITZ ,1782,NA
TOFF - Pessach ,1783,NA
TORNI - Meier ,1784,NA
TRAUB - Hirsch ,1785,NA
TRAUB - Joachim ,1786,NA
TRAUB - Löw ,1787,NA
TRAUB - Meyer Alexander ,1788,http://d-nb.info/gnd/-
TRAUB - Jakob Seligmann ,1789,NA
TRAUBE - Leiser ,1790,http://d-nb.info/gnd/-
TRAUBE - Levin ,1791,http://d-nb.info/gnd/1035160196
TREBITSCH - Nehemias ,1792,http://d-nb.info/gnd/1070474762
TREUENFELS - Abraham - Dr. ,1793,http://d-nb.info/gnd/-
TRIER - Abraham ,1794,http://d-nb.info/gnd/-
TRIER - Salman ,1795,http://d-nb.info/gnd/123347580
TRISCHET - Abraham ,1796,http://d-nb.info/gnd/-
TRISCHET - Markus ,1797,http://d-nb.info/gnd/-
TROLLER - Isak ,1798,http://d-nb.info/gnd/1073877329
TÜRKEL - Salomo Hirsch ,1799,http://d-nb.info/gnd/-
ULLMANN - Abraham ,1800,NA
ULLMANN - Benjamin-Wolf ,1801,NA
ULLMANN - Lion - Dr. ,1802,http://d-nb.info/gnd/117282030
ULLMANN - Löb (hebr. Juda-L.) ,1803,NA
ULLMANN - Salomon-Schalom ,1804,NA
ULLMANN - Samuel ,1805,http://d-nb.info/gnd/-
UNGAR - Moses ,1806,http://d-nb.info/gnd/-
UNGAR - Moses ,1807,http://d-nb.info/gnd/-
UNGER - Joachim Jakob - Dr. ,1808,http://d-nb.info/gnd/138076200
UNGERLEIDER - Rudolf - Dr. ,1809,http://d-nb.info/gnd/-
UTITZ - Abraham ,1810,http://d-nb.info/gnd/-
UTITZ - Jakob ,1811,http://d-nb.info/gnd/-
VEILCHENFELD - Moses ,1812,http://d-nb.info/gnd/-
VEITEL - Uri Löw ,1813,http://d-nb.info/gnd/-
VICTOR - Hermann ,1814,http://d-nb.info/gnd/-
VOGEL - Moses ,1815,http://d-nb.info/gnd/-
VOGELSDORF - Samuel Lasi ,1816,NA
VOGELSTEIN - Heinemann - Dr. ,1817,http://d-nb.info/gnd/125000111
WAGNER - Hayum Süßel ,1818,http://d-nb.info/gnd/-
WAHLHAUSEN - Wolf ,1819,http://d-nb.info/gnd/-
WÄLDER - Abraham - später Alfred W. ,1820,http://d-nb.info/gnd/122470761
WÄLDLER - Salomon Lipmann ,1821,http://d-nb.info/gnd/-
WALDSTEIN - Moses ,1822,http://d-nb.info/gnd/-
WALLAU - Leser ,1823,http://d-nb.info/gnd/-
WALLERSTEIN - Abraham ,1824,http://d-nb.info/gnd/138203350
WALLERSTEIN - Josua - Dr. ,1825,http://d-nb.info/gnd/1026361001
WANEFRIED - Menachem - gen. M. Katz PROSSNITZ ,1826,NA
WANEFRIED - Moses ,1827,NA
WARBURG - Samuel - bürgerlich Samuel LEVIN ,1828,NA
WARISCH - Jakob ,1829,NA
WARTER - Isaak ,1830,NA
WASSERMANN - Moses [von] - Dr. ,1831,http://d-nb.info/gnd/117149497
WASSERMANN - Salomon ,1832,NA
WASSERTRILLING - Herrmann - Dr. (hebr. Zwi-Hirsch) ,1833,http://d-nb.info/gnd/1023025299
WASSERTRILLING - Jakob ,1834,NA
WECHSLER - Abraham Josef ,1835,http://d-nb.info/gnd/1032360550
WECHSLER - Bernhard ,1836,http://d-nb.info/gnd/117177830
WECHSLER - Hyle - hebr. Elchanan-Henlein Pinchas Moses Haim ,1837,NA
WEIL - Abraham ,1838,NA
WEIL - Hirsch ,1839,NA
WEIL - Seligmann Jakob ,1840,NA
WEIL - Lazar ,1841,NA
WEIL - Nathan ,1842,NA
WEIL - Nathanael ,1843,NA
WEIL - Ruben ,1844,NA
WEIL - Siegmund ,1845,NA
WEIL - Tia - hebr. Jedidja b. Nathanael ,1846,NA
WEILER - Abraham ,1847,NA
WEIMANN - Elkan - Dr. ,1848,NA
WEINBERGER - Abraham Isak ,1849,NA
WEINBERGER - Josua Ahron Hirsch (hebr. J. A. Zwi-H.) ,1850,NA
WEINER - Löwy ,1851,NA
WEIS - Isaac Mayer - engl. I. M. WISE ,1852,NA
WEISKOPF - David ,1853,NA
WEISKOPF - Moses ,1854,NA
WEISS - Benjamin ,1855,NA
WEISS - Eisik Hirsch - bürgerlich Ignaz W. ,1856,http://d-nb.info/gnd/124721222
WEISS - Isak ,1857,NA
WEISS - Israel ,1858,NA
WEISS - Josua ,1859,NA
WEISSBLUM - Mathias ,1860,NA
WEISSE - Josef ,1861,http://d-nb.info/gnd/137836112
WEISSLER - Nathan ,1862,http://d-nb.info/gnd/-
WELTMANN - Chajim Lewin ,1863,NA
WERNER - Hartwig - Dr. ,1864,NA
WERNER - Isak ,1865,NA
WERTHEIMER - Akiba-Israel - bürgerlich Jakob VIKTOR ,1866,NA
WERTHEIMER - Wolf ,1867,NA
WESTHEIMER - Israel ,1868,NA
WETZLAR - Marcus Gerson ,1869,NA
WEYL - Chaim ,1870,NA
WEYL - Meyer ,1871,http://d-nb.info/gnd/138497079
WIENER - Adolph Meyer - Dr. - hebr. Aron W. ,1872,NA
WIENER - Juda Gabriel ,1873,NA
WIENER - Moses Menachem ,1874,NA
WIENER - Josef-Simon ,1875,NA
WIESNER - Jonas Julius - Dr. ,1876,NA
WIGDOR - Samuel ,1877,NA
WILLNER - Samuel Haim ,1878,NA
WILLSTÄTTER - Benjamin ,1879,http://d-nb.info/gnd/1047305992
WILLSTÄTTER - Elias ,1880,http://d-nb.info/gnd/1012372766
WILLSTÄTTER - Ephraim ,1881,NA
WILNER - Ascher ,1882,NA
WILNER - Isaac Salomon ,1883,http://d-nb.info/gnd/1035171538
WINTER - Salomon ,1884,NA
WINTERNITZ - Abraham ,1885,NA
WISSMANN - Löb (hebr. Juda-L.) ,1886,NA
WITHAN ,1887,NA
WITKOWSKI - Israel ,1888,NA
WITTELSHÖFER - Israel ,1889,NA
WITTELSHÖFER - Moses ,1890,NA
WITTERSHEIM - Samuel-Nathanael ,1891,http://d-nb.info/gnd/139263322
WOHL - Löb (hebr. Juda-Arjeh-L.) ,1892,NA
WOHL - Samson ,1893,NA
WOHLGEMUTH - Jesaja ,1894,NA
WOHLMUTH - Josua ,1895,NA
Wolf (hebr. Zeev-W.) ,1896,NA
Wolf b. Salomon-Salman (hebr. Zeev-W.) ,1897,NA
Wolf b. Zwi (hebr. Zeev-W.) ,1898,NA
WOLF - Alexander-Sender ,1899,NA
WOLF - Aron ,1900,NA
WOLF - Avigdor ,1901,NA
WOLF - Israel ,1902,NA
WOLF - Löbusch - hebr. Arje b. Seeb ,1903,NA
WOLF - Maier ,1904,NA
WOLF - Marum b. Meir - gen. Ellinger ,1905,NA
WOLFF - Abraham - Dr. ,1906,http://d-nb.info/gnd/104155760
WOLFF - David ,1907,NA
WOLFF - Moritz - Dr. ,1908,NA
WOLFF - Samuel A. ,1909,NA
WOLFFGANG - Abraham ,1910,NA
WOLFFSSOHN - Aron ,1911,NA
WOLFSOHN - Heymann ,1912,NA
WOLFSSOHN - Wilhelm - Dr. - auch Wolf W. ,1913,NA
WORMS - Aron ,1914,NA
WORMSER - Joseph ,1915,NA
WORMSER - Joseph Samuel ,1916,NA
WORMSER - Löb ,1917,NA
WORMSER - Moses - auch M. WURMSER ,1918,NA
WORMSER - Salman ,1919,NA
WORMSER - Salomon - Dr. ,1920,NA
WORMSER - Samuel ,1921,NA
WORMSER - Seckel ,1922,NA
WORMSER - Seckel Löb - volkstümlich „der Baalschem von Michelstadt“ ,1923,http://d-nb.info/gnd/119183757
WRESCHNER - Abraham ,1924,NA
WRESCHNER - Abraham-Abbusch ,1925,NA
WRESCHNER - Emanuel - Dr. ,1926,NA
WRESCHNER - Israel ,1927,NA
WRESCHNER - Jakob - Dr. ,1928,NA
WRESCHNER - Moses Abraham - Dr. ,1929,NA
WRONIK - Michael ,1930,NA
WUNDER - Adam - Dr. ,1931,NA
WURM - Joachim ,1932,NA
WURMFELD - David ,1933,NA
WYLER - Leopold ,1934,NA
ZELLNIKER - Wolf ,1935,http://d-nb.info/gnd/-
ZILZ - Eleasar ,1936,http://d-nb.info/gnd/-
ZILZ - Meyer ,1937,http://d-nb.info/gnd/-
ZILZER - Joachim Löb ,1938,http://d-nb.info/gnd/-
ZILZER - Moses Löb ,1939,http://d-nb.info/gnd/-
ZILZER - Samuel ,1940,http://d-nb.info/gnd/-
ZIRNDORF - Heinrich ,1941,http://d-nb.info/gnd/117006300
ZIRNDORFER - Samuel ,1942,http://d-nb.info/gnd/-
ZIVI - Raphael ,1943,http://d-nb.info/gnd/-
ZLOTOWE - Henoch ,1944,http://d-nb.info/gnd/-
ZLOTOWER - Moses ,1945,http://d-nb.info/gnd/-
ZOMBER - Bernhard (hebr. Dov-Bär) ,1946,http://d-nb.info/gnd/-
ZORN - Nathan ,1947,http://d-nb.info/gnd/-
ZUCKERMANDEL - Löbl ,1948,http://d-nb.info/gnd/-
ZUCKERMANDEL - Moses Samuel - Dr. ,1949,http://d-nb.info/gnd/117021652
ZUCKERMANN - Hirsch Jakob ,1950,http://d-nb.info/gnd/-
ZUCKERMANN - M. H ,1951,http://d-nb.info/gnd/-
ZUCKERMANN - Simon ,1952,http://d-nb.info/gnd/-
AARON - Cerf ,1953,NA
ABER - Felix - Dr. ,1954,http://d-nb.info/gnd/127484906
ABRAHAM - M. ,1955,NA
ACKERMANN - Aron - Dr. - Pseudonym: Arnold MANN ,1956,http://d-nb.info/gnd/116005661
ADLER - Leo. ,1957,NA
ADLER - Oskar. ,1958,NA
ALEXANDER - Siegfried - Dr. ,1959,NA
ALTMANN - Adolf - Dr. ,1960,http://d-nb.info/gnd/171949366
ALTMANN - Alexander Israel - Prof. Dr. ,1961,http://d-nb.info/gnd/128859938
ANDORN - Hans - Dr. - [Tetzlaff: Max A.] ,1962,NA
ANSBACHER - Jonas - Dr. ,1963,http://d-nb.info/gnd/127585206
APPEL - Ernst - Dr. ,1964,http://d-nb.info/gnd/1029565694
APPEL - Meyer - Dr. ,1965,http://d-nb.info/gnd/1022147935
APT - Naftali - Dr. ,1966,http://d-nb.info/gnd/128096365
ARON - Alexandre - alias Süsskind von Fegersheim ,1967,NA
ARON - Arnaud ,1968,NA
ASCHKANAZE - Meier - Dr. - auch Mayer ASCHKENAZE ,1969,http://d-nb.info/gnd/122388585
AUERBACH - Baruch Mendel ,1970,NA
AUERBACH - Heimann - Dr. - auch Heymann oder Heinemann A. - anglisiert Hyman A. ,1971,http://d-nb.info/gnd/1035462761
AUERBACH - Hirsch Benjamin ,1972,http://d-nb.info/gnd/128430303
AUERBACH - Isaak Emil - Dr. ,1973,NA
AUERBACH - Josua-Falk ,1974,NA
AUERBACH - L. ,1975,NA
AUERBACH - Selig Sigmund - Dr. ,1976,http://d-nb.info/gnd/123206839
AUERBACH - Sigmund Selig Aviëzri - Dr. ,1977,NA
AUGAPFEL - Julius - Dr. jur. et phil. ,1978,http://d-nb.info/gnd/128106816
AUSCHER - Simon - Dr. ,1979,NA
BAECK - Leo - Dr. ,1980,NA
BAER - Bernhard - Dr. - auch BÄR ,1981,NA
BAER - Bernhard ,1982,NA
BAERWALD - Leo - Dr. ,1983,http://d-nb.info/gnd/116037016
BÄHR - Oskar - Dr. ,1984,http://d-nb.info/gnd/-
BAMBERGER - Isaak Selig - Dr. - auch Seckel B. ,1985,http://d-nb.info/gnd/143393790
